16,1215,1
16,4900,1
16,3838,1
17,12,1
17,270,1
17,2965,1
17,991,1
17,1324,1
17,1982,1
17,876,1
18,116,1
18,127,1
18,2615,1
18,4070,1
18,1688,1
18,4792,1
18,3964,1
18,2958,1
18,4138,1
18,1857,1
18,1002,1
18,4714,1
18,614,1
19,9,1
19,3008,1
19,2548,1
19,3112,1
19,4839,1
19,1427,1
19,1363,1
20,17,1
20,1905,1
20,1234,1
20,574,1
20,2658,1
20,2373,1
21,4,1
21,75,1
21,554,1
21,3433,1
21,610,1
21,1453,1
21,548,1
21,2613,1
21,2656,1
22,85,1
22,4348,1
22,948,1
22,572,1
22,2221,1
22,4682,1
22,1808,1
22,951,1
23,57,1
23,1396,1
23,833,1
23,4432,1
23,2121,1
23,3454,1
23,3173,1
23,2520,1
23,3440,1
23,1136,1
23,27,1
24,29,1
24,557,1
24,876,1
24,125,1
24,1362,1
24,1358,1
24,1887,1
24,2827,1
24,3686,1
24,3398,1
24,3774,1
25,45,1
25,70,1
25,173,1
25,374,1
25,435,1
25,1395,1
25,3369,1
25,4111,1
25,2303,1
25,4860,1
25,1243,1
25,590,1
25,3895,1
26,227,1
26,759,1
26,2067,1
26,2350,1
26,1265,1
26,2532,1
26,3626,1
26,2401,1
26,3298,1
26,2715,1
26,1762,1
26,1818,1
27,22,1
27,59,1
27,176,1
27,197,1
27,1114,1
27,1288,1
27,1642,1
27,3946,1
27,628,1
27,1993,1
27,4224,1
27,166,1
27,1121,1
27,1354,1
27,575,1
27,1055,1
27,46,1
27,1563,1
28,380,1
28,2198,1
28,289,1
28,4379,1
28,60,1
28,1455,1
28,623,1
28,366,1
28,4196,1
28,43,1
29,332,1
29,997,1
29,269,1
29,644,1
29,1151,1
29,1839,1
29,2293,1
29,1689,1
29,4210,1
29,4548,1
29,1623,1
29,3277,1
30,6,1
30,180,1
30,2254,1
30,1325,1
30,891,1
30,3970,1
30,3781,1
31,522,1
31,4626,1
31,165,1
31,3362,1
31,311,1
31,167,1
31,3214,1
31,2065,1
31,2386,1
32,35,1
32,350,1
32,420,1
32,1470,1
32,4210,1
32,821,1
32,1173,1
32,4445,1
32,3376,1
32,2020,1
32,2577,1
32,3126,1
32,1647,1
32,4836,1
33,2,1
33,4490,1
33,859,1
33,679,1
33,3826,1
33,3058,1
33,3097,1
34,40,1
34,183,1
34,378,1
34,516,1
34,4067,1
34,910,1
34,2585,1
34,3894,1
34,2466,1
34,1408,1
34,4195,1
34,3308,1
34,2908,1
34,1056,1
34,4879,1
34,1366,1
35,143,1
35,154,1
35,4479,1
35,3114,1
35,326,1
35,812,1
36,196,1
36,1336,1
36,3606,1
36,2219,1
36,4023,1
36,2898,1
36,3509,1
36,1134,1
36,2469,1
36,287,1
36,598,1
36,1961,1
37,845,1
37,1315,1
37,1532,1
37,3454,1
37,2050,1
37,4885,1
37,808,1
37,1571,1
37,4729,1
37,1024,1
38,34,1
38,43,1
38,110,1
38,171,1
38,278,1
38,919,1
38,1821,1
38,1568,1
38,172,1
39,20,1
39,46,1
39,269,1
39,878,1
39,3819,1
39,4862,1
39,1155,1
39,4370,1
39,2075,1
39,160,1
39,4276,1
39,3082,1
39,4864,1
40,498,1
40,2494,1
40,2927,1
40,3580,1
40,3898,1
40,2711,1
40,931,1
40,2443,1
40,198,1
40,939,1
41,40,1
41,1669,1
41,1544,1
41,1972,1
41,3775,1
41,2986,1
41,4103,1
41,719,1
41,4773,1
41,3598,1
41,1209,1
41,3610,1
42,423,1
42,4291,1
42,4499,1
42,4441,1
42,2165,1
42,4326,1
42,2726,1
42,3939,1
42,2994,1
42,853,1
42,871,1
42,1265,1
42,1620,1
42,4287,1
42,578,1
42,2669,1
43,2265,1
43,3785,1
43,203,1
43,1188,1
43,626,1
43,4139,1
43,190,1
44,21,1
44,511,1
44,2599,1
44,3170,1
44,3678,1
44,3776,1
44,1510,1
44,2055,1
44,2586,1
44,2385,1
44,672,1
44,1716,1
44,3028,1
44,2472,1
44,1285,1
44,230,1
44,4982,1
45,89,1
45,174,1
45,1538,1
45,1418,1
45,3533,1
45,1830,1
45,2824,1
45,4085,1
45,468,1
45,4984,1
45,3585,1
46,4009,1
46,2210,1
46,187,1
46,3509,1
46,445,1
46,1325,1
46,315,1
46,636,1
46,3292,1
46,4987,1
46,3290,1
46,2324,1
47,72,1
47,1104,1
47,1693,1
47,1413,1
47,1667,1
47,3,1
47,1660,1
47,273,1
47,4865,1
47,1668,1
47,3953,1
47,3541,1
47,1629,1
47,4307,1
47,3815,1
47,3247,1
47,2741,1
47,4679,1
47,585,1
47,93,1
47,579,1
48,39,1
48,2343,1
48,1046,1
48,240,1
48,2068,1
48,1974,1
48,1242,1
48,4908,1
48,2542,1
48,3126,1
48,3321,1
49,3371,1
49,1782,1
49,1403,1
49,2194,1
49,3907,1
49,3733,1
49,3888,1
50,29,1
50,606,1
50,1633,1
50,1117,1
50,3102,1
50,3284,1
50,1658,1
50,3305,1
50,2313,1
50,3340,1
50,1276,1
50,834,1
51,30,1
51,428,1
51,541,1
51,1650,1
51,1922,1
51,2751,1
51,4943,1
51,1917,1
51,490,1
51,2829,1
51,370,1
51,4266,1
51,3910,1
51,2303,1
51,1092,1
52,754,1
52,3512,1
52,3585,1
52,3548,1
52,992,1
52,2214,1
52,2322,1
52,799,1
52,4389,1
52,702,1
52,1888,1
52,3886,1
52,3606,1
52,1292,1
52,1071,1
52,1068,1
53,34,1
53,480,1
53,2695,1
53,1679,1
53,916,1
53,1381,1
53,2658,1
53,4856,1
53,1497,1
53,663,1
53,3346,1
53,4466,1
53,4404,1
53,2263,1
53,1457,1
54,4,1
54,63,1
54,626,1
54,4909,1
54,3627,1
54,2481,1
54,1408,1
54,1426,1
54,3959,1
54,620,1
55,132,1
55,3296,1
55,4086,1
55,989,1
55,4609,1
55,4970,1
55,4462,1
55,375,1
55,2963,1
55,3852,1
55,663,1
55,3737,1
55,4241,1
55,2827,1
55,2483,1
56,41,1
56,69,1
56,181,1
56,290,1
56,672,1
56,4206,1
56,4804,1
56,4394,1
56,160,1
56,4956,1
56,4774,1
56,4853,1
56,4799,1
56,1298,1
56,3368,1
56,1035,1
56,4020,1
57,120,1
57,2623,1
57,3783,1
57,911,1
57,3671,1
57,914,1
57,2094,1
57,2667,1
57,741,1
57,4150,1
57,4792,1
58,48,1
58,221,1
58,597,1
58,2461,1
58,2883,1
58,3271,1
58,1509,1
58,1676,1
58,2855,1
58,1894,1
58,4439,1
58,2693,1
58,877,1
58,4399,1
58,3848,1
58,4950,1
59,718,1
59,2058,1
59,3005,1
59,2101,1
59,3993,1
59,3637,1
59,1763,1
59,1326,1
59,3075,1
59,1158,1
59,863,1
59,3804,1
59,3711,1
59,3043,1
59,4566,1
59,2073,1
60,27,1
60,105,1
60,369,1
60,2566,1
60,1749,1
60,3336,1
60,1187,1
60,1202,1
60,3670,1
60,4581,1
60,2127,1
60,1188,1
60,4768,1
61,60,1
61,66,1
61,1527,1
61,2257,1
61,3164,1
61,3996,1
61,1380,1
61,123,1
61,3573,1
61,2176,1
61,1989,1
62,51,1
62,1460,1
62,4449,1
62,2037,1
62,2638,1
62,3224,1
62,855,1
62,3467,1
62,3094,1
62,3800,1
63,128,1
63,2308,1
63,2316,1
63,402,1
63,471,1
63,3369,1
63,3984,1
63,129,1
63,4620,1
64,19,1
64,416,1
64,836,1
64,3901,1
64,4114,1
64,2792,1
64,697,1
64,71,1
64,4898,1
64,3965,1
65,7,1
65,90,1
65,224,1
65,829,1
65,1885,1
65,3604,1
65,790,1
65,1572,1
65,2310,1
65,4490,1
65,3830,1
65,3021,1
65,427,1
65,2463,1
66,483,1
66,779,1
66,1899,1
66,2817,1
66,3168,1
66,1425,1
66,3877,1
66,1940,1
67,57,1
67,94,1
67,257,1
67,605,1
67,2346,1
67,3696,1
67,4208,1
67,454,1
67,2932,1
67,126,1
67,605,1
67,2268,1
67,2068,1
67,4469,1
68,9,1
68,93,1
68,395,1
68,455,1
68,816,1
68,4673,1
68,3281,1
68,4490,1
68,2766,1
68,197,1
68,1703,1
68,4292,1
69,4644,1
69,2807,1
69,256,1
69,3445,1
69,3728,1
69,4070,1
69,740,1
69,4664,1
69,193,1
69,1981,1
70,367,1
70,691,1
70,2767,1
70,4135,1
70,2639,1
70,3989,1
70,2654,1
70,1660,1
70,774,1
70,929,1
70,4334,1
71,23,1
71,81,1
71,294,1
71,547,1
71,1261,1
71,1479,1
71,2861,1
71,1220,1
71,4722,1
71,4650,1
71,782,1
71,1796,1
71,2300,1
71,1846,1
71,80,1
71,2693,1
71,4941,1
71,289,1
71,343,1
72,112,1
72,4171,1
72,2886,1
72,1881,1
72,3797,1
72,438,1
72,2815,1
72,415,1
72,3655,1
72,1475,1
72,3601,1
72,3167,1
73,29,1
73,398,1
73,738,1
73,1366,1
73,4293,1
73,4127,1
73,1664,1
73,737,1
73,4192,1
73,1554,1
74,22,1
74,115,1
74,136,1
74,722,1
74,3140,1
74,4562,1
74,1015,1
74,3035,1
74,3822,1
74,1819,1
74,4857,1
74,621,1
74,355,1
75,206,1
75,421,1
75,1128,1
75,3532,1
75,3539,1
75,1227,1
75,4126,1
75,3634,1
75,3327,1
75,2408,1
75,3934,1
75,1608,1
76,84,1
76,92,1
76,113,1
76,716,1
76,2487,1
76,3453,1
76,2554,1
76,4643,1
76,123,1
76,331,1
76,2940,1
76,2079,1
76,2093,1
77,71,1
77,4133,1
77,2595,1
77,3140,1
77,3672,1
77,3169,1
77,1410,1
77,4312,1
77,1853,1
77,2818,1
77,2395,1
77,1889,1
77,1528,1
78,49,1
78,1164,1
78,2475,1
78,3893,1
78,1235,1
78,2434,1
78,1808,1
78,3556,1
79,74,1
79,243,1
79,652,1
79,4441,1
79,1021,1
79,946,1
79,1432,1
79,1783,1
79,2050,1
79,4740,1
79,522,1
79,718,1
80,29,1
80,4789,1
80,4456,1
80,4989,1
80,2912,1
80,834,1
80,939,1
80,1838,1
80,3905,1
81,527,1
81,4129,1
81,4668,1
81,4321,1
81,1172,1
82,23,1
82,347,1
82,1790,1
82,2088,1
82,3255,1
82,3386,1
82,2127,1
82,1991,1
82,3872,1
82,408,1
82,147,1
83,44,1
83,123,1
83,444,1
83,4454,1
83,3172,1
83,3307,1
83,2555,1
83,2703,1
83,1936,1
83,2028,1
83,4177,1
83,3538,1
84,359,1
84,512,1
84,966,1
84,5000,1
84,349,1
84,1491,1
84,2603,1
84,3159,1
84,2013,1
84,2384,1
84,2026,1
84,2622,1
84,1510,1
84,3867,1
84,1883,1
84,3603,1
85,88,1
85,3972,1
85,4110,1
85,2140,1
85,2752,1
85,1002,1
85,3201,1
85,3247,1
85,25,1
85,594,1
86,13,1
86,233,1
86,2844,1
86,2955,1
86,1485,1
86,3020,1
86,3171,1
86,1910,1
86,1314,1
86,4181,1
86,4756,1
86,1389,1
86,3055,1
86,3816,1
86,4517,1
87,85,1
87,3143,1
87,4880,1
87,1222,1
87,2056,1
87,3119,1
87,499,1
87,3701,1
87,3029,1
88,2145,1
88,2755,1
88,2106,1
88,3578,1
88,1523,1
88,2128,1
88,2636,1
88,2881,1
89,249,1
89,572,1
89,802,1
89,2063,1
89,293,1
89,2083,1
89,3432,1
89,2872,1
89,3323,1
89,755,1
89,1073,1
89,710,1
89,4127,1
89,2042,1
90,234,1
90,870,1
90,1109,1
90,1729,1
90,3086,1
90,168,1
90,613,1
90,3066,1
90,4613,1
90,1119,1
90,1428,1
90,4193,1
91,6,1
91,275,1
91,288,1
91,4730,1
91,4366,1
91,73,1
91,1249,1
91,4358,1
91,4919,1
91,4990,1
92,170,1
92,203,1
92,307,1
92,1089,1
92,1884,1
92,2956,1
92,4524,1
92,336,1
92,2936,1
92,3936,1
92,3571,1
92,3326,1
93,925,1
93,2407,1
93,2611,1
93,413,1
93,201,1
93,1948,1
93,3920,1
93,3533,1
93,3969,1
93,324,1
93,2103,1
94,277,1
94,3081,1
94,878,1
94,2180,1
94,4862,1
94,2790,1
94,3316,1
95,6,1
95,102,1
95,163,1
95,289,1
95,714,1
95,1060,1
95,3939,1
95,548,1
95,226,1
95,2883,1
95,1678,1
95,4926,1
95,415,1
95,2417,1
95,2072,1
95,417,1
96,14,1
96,783,1
96,1558,1
96,270,1
96,2468,1
96,1380,1
96,3654,1
96,268,1
97,415,1
97,3822,1
97,1756,1
97,2949,1
97,951,1
97,564,1
97,1198,1
97,3907,1
97,4594,1
97,2989,1
97,2375,1
98,55,1
98,101,1
98,166,1
98,685,1
98,1640,1
98,3100,1
98,3077,1
98,3183,1
98,2086,1
98,1518,1
98,3925,1
98,3190,1
98,3395,1
98,1113,1
98,4654,1
99,98,1
99,111,1
99,320,1
99,1783,1
99,3259,1
99,2991,1
99,2274,1
100,92,1
100,125,1
100,1103,1
100,1494,1
100,3140,1
100,2258,1
100,3499,1
100,3467,1
100,4510,1
100,4954,1
101,130,1
101,467,1
101,2203,1
101,4544,1
101,3835,1
101,41,1
102,598,1
102,2697,1
102,1191,1
102,4675,1
102,2593,1
102,4349,1
102,3778,1
102,1627,1
102,4256,1
102,2986,1
103,54,1
103,565,1
103,3045,1
103,723,1
103,3090,1
103,2438,1
103,4215,1
104,5,1
104,786,1
104,967,1
104,2668,1
104,2965,1
104,3747,1
104,2058,1
104,14,1
104,4375,1
104,1673,1
104,3223,1
104,1040,1
104,3506,1
105,4771,1
105,4184,1
105,3873,1
105,4158,1
105,1954,1
105,1984,1
105,2363,1
105,4967,1
105,3548,1
105,1132,1
105,4088,1
105,3147,1
105,1837,1
106,656,1
106,960,1
106,1813,1
106,1866,1
106,4536,1
106,4859,1
106,1414,1
106,1602,1
107,87,1
107,2371,1
107,1321,1
107,4931,1
107,2469,1
107,3488,1
107,4195,1
107,2394,1
107,654,1
107,951,1
108,44,1
108,521,1
108,2807,1
108,4486,1
108,2206,1
108,565,1
108,1333,1
108,3697,1
108,3471,1
109,55,1
109,468,1
109,692,1
109,2848,1
109,1625,1
109,2145,1
109,4257,1
109,4519,1
109,127,1
109,3982,1
110,4362,1
110,4013,1
110,2930,1
110,4992,1
110,2459,1
110,1826,1
111,624,1
111,768,1
111,1686,1
111,4779,1
111,13,1
111,2559,1
111,497,1
111,2279,1
111,4594,1
111,4202,1
111,4532,1
112,809,1
112,1132,1
112,479,1
112,3766,1
112,3519,1
112,1408,1
112,3767,1
112,1025,1
112,4599,1
112,3700,1
112,4493,1
112,389,1
112,4914,1
113,177,1
113,198,1
113,1004,1
113,3732,1
113,1046,1
113,292,1
113,4957,1
113,3022,1
113,1051,1
113,210,1
113,4172,1
114,42,1
114,1763,1
114,3621,1
114,309,1
114,3472,1
114,4905,1
114,2550,1
114,1216,1
114,508,1
114,1061,1
115,248,1
115,265,1
115,3340,1
115,1562,1
115,2621,1
115,261,1
115,3778,1
115,4406,1
115,4250,1
115,4620,1
115,3669,1
115,3552,1
116,3101,1
116,513,1
116,1196,1
116,3721,1
116,4220,1
117,54,1
117,348,1
117,1808,1
117,3604,1
117,610,1
117,2404,1
117,644,1
117,2640,1
117,3959,1
117,368,1
117,2018,1
117,3190,1
118,77,1
118,126,1
118,4526,1
118,2122,1
118,608,1
118,21,1
118,947,1
118,673,1
118,393,1
118,3620,1
118,1062,1
118,4873,1
118,1018,1
118,2779,1
118,4893,1
118,4881,1
118,1243,1
119,37,1
119,510,1
119,4908,1
119,63,1
119,1413,1
119,2172,1
119,494,1
119,3816,1
119,3115,1
119,830,1
119,2471,1
120,151,1
120,271,1
120,1502,1
120,642,1
120,3448,1
120,3286,1
120,1581,1
120,2540,1
120,2765,1
120,1939,1
121,48,1
121,559,1
121,1065,1
121,1086,1
121,3113,1
121,40,1
121,510,1
121,2090,1
121,215,1
121,4415,1
121,2478,1
122,106,1
122,1272,1
122,2301,1
122,3049,1
122,4916,1
122,4106,1
122,2084,1
122,3603,1
122,1606,1
122,3257,1
122,932,1
122,1390,1
123,3914,1
123,1988,1
123,1582,1
123,746,1
123,1545,1
123,3994,1
123,436,1
123,1586,1
123,769,1
124,1660,1
124,4447,1
124,3348,1
124,2466,1
124,2567,1
124,2723,1
124,2952,1
125,142,1
125,363,1
125,1301,1
125,1827,1
125,1611,1
125,4625,1
125,2821,1
125,4693,1
125,1563,1
125,1355,1
125,1997,1
125,2794,1
125,2141,1
125,1540,1
126,451,1
126,457,1
126,4393,1
126,3878,1
126,2268,1
126,4470,1
126,1179,1
126,1970,1
127,1190,1
127,1320,1
127,4587,1
127,1267,1
127,2229,1
127,4899,1
127,4505,1
127,1621,1
127,3593,1
127,4483,1
127,714,1
127,3643,1
127,1648,1
127,948,1
127,1657,1
127,3694,1
128,131,1
128,383,1
128,3103,1
128,3668,1
128,2711,1
128,2090,1
128,3304,1
128,2932,1
128,3878,1
128,1287,1
129,104,1
129,412,1
129,1529,1
129,3556,1
129,2688,1
129,4958,1
129,748,1
129,802,1
129,3824,1
129,4766,1
129,824,1
129,1296,1
129,3093,1
129,673,1
129,2433,1
130,1009,1
130,4395,1
130,1729,1
130,1243,1
130,1947,1
130,358,1
130,441,1
130,2536,1
130,2943,1
130,3000,1
131,146,1
131,2724,1
131,4818,1
131,2436,1
131,2135,1
131,4895,1
132,140,1
132,1066,1
132,1265,1
132,3288,1
132,1553,1
132,3242,1
132,833,1
132,3990,1
132,20,1
132,4139,1
132,879,1
132,3758,1
133,18,1
133,704,1
133,225,1
133,86,1
133,1305,1
133,4846,1
133,4333,1
133,1663,1
133,3625,1
133,12,1
133,10,1
133,4339,1
134,10,1
134,218,1
134,3875,1
134,2174,1
134,4303,1
134,2365,1
134,2715,1
135,75,1
135,314,1
135,497,1
135,2680,1
135,779,1
135,443,1
135,493,1
135,3643,1
135,1484,1
136,267,1
136,549,1
136,4470,1
136,54,1
136,4179,1
136,1955,1
136,474,1
136,3613,1
136,2063,1
136,434,1
136,3129,1
136,3344,1
136,1885,1
136,328,1
136,2552,1
136,553,1
136,2812,1
136,649,1
136,266,1
136,3336,1
136,1538,1
136,589,1
136,3485,1
136,1043,1
137,16,1
137,261,1
137,331,1
137,1643,1
137,3111,1
137,2779,1
137,4526,1
137,1378,1
137,1796,1
137,3251,1
137,3323,1
137,2781,1
137,1938,1
137,111,1
137,1803,1
137,3735,1
137,4489,1
137,4739,1
138,88,1
138,150,1
138,2863,1
138,926,1
138,4047,1
138,1040,1
138,2413,1
138,4718,1
138,2829,1
138,2207,1
138,229,1
139,9,1
139,4936,1
139,3062,1
139,1875,1
139,2114,1
139,3894,1
139,2078,1
139,747,1
139,1924,1
139,2761,1
139,394,1
140,168,1
140,550,1
140,1102,1
140,301,1
140,4476,1
140,944,1
140,2463,1
140,2546,1
140,2192,1
140,1315,1
140,1859,1
140,1672,1
140,110,1
140,3500,1
140,2705,1
140,2745,1
141,42,1
141,4532,1
141,2175,1
141,2711,1
141,709,1
141,2748,1
141,4930,1
141,4408,1
141,4086,1
141,3657,1
142,201,1
142,827,1
142,4857,1
142,4195,1
142,1911,1
142,4776,1
142,1362,1
143,209,1
143,675,1
143,1834,1
143,2337,1
143,440,1
143,1226,1
143,2206,1
143,2407,1
143,3673,1
143,1557,1
143,4972,1
144,58,1
144,798,1
144,2639,1
144,3750,1
144,4839,1
144,1359,1
144,783,1
144,1461,1
144,1768,1
144,139,1
144,4107,1
144,1610,1
144,2191,1
145,101,1
145,4092,1
145,828,1
145,4483,1
145,2396,1
145,2149,1
145,4115,1
146,184,1
146,1126,1
146,1332,1
146,1837,1
146,125,1
146,666,1
146,1896,1
146,3047,1
146,2852,1
146,2027,1
147,41,1
147,213,1
147,1118,1
147,4962,1
147,1725,1
147,1098,1
147,1499,1
147,4694,1
147,4241,1
147,4604,1
147,2563,1
147,575,1
147,1744,1
147,3960,1
147,3016,1
147,2701,1
147,1535,1
147,2394,1
147,3837,1
147,2093,1
147,4404,1
147,3951,1
148,111,1
148,2091,1
148,2286,1
148,2454,1
148,4119,1
148,4353,1
148,2400,1
148,4514,1
148,3555,1
148,1693,1
148,1029,1
148,3358,1
148,4205,1
148,3988,1
149,30,1
149,154,1
149,1417,1
149,1490,1
149,1976,1
149,2227,1
149,292,1
149,3063,1
149,4168,1
149,3850,1
149,768,1
149,585,1
149,3577,1
150,3593,1
150,1582,1
150,1847,1
150,2454,1
150,2609,1
150,370,1
150,4399,1
150,1582,1
151,3180,1
151,206,1
151,1458,1
151,2361,1
151,3469,1
151,4581,1
152,361,1
152,552,1
152,3469,1
152,227,1
152,1331,1
152,1081,1
152,3180,1
153,55,1
153,821,1
153,1750,1
153,1880,1
153,2664,1
153,1680,1
153,4432,1
153,4379,1
153,2607,1
153,4328,1
153,4196,1
153,1797,1
153,1769,1
154,612,1
154,1746,1
154,861,1
154,4790,1
154,3622,1
154,4505,1
154,363,1
154,1282,1
154,3553,1
155,35,1
155,394,1
155,4400,1
155,2930,1
155,4704,1
155,759,1
155,656,1
155,3193,1
155,915,1
155,3793,1
155,3325,1
156,91,1
156,4527,1
156,1442,1
156,3357,1
156,4375,1
156,2548,1
156,300,1
156,2649,1
156,3404,1
156,760,1
157,123,1
157,986,1
157,2070,1
157,326,1
157,899,1
157,3406,1
157,2494,1
157,3190,1
157,1096,1
157,2336,1
157,3555,1
157,431,1
157,2263,1
157,2942,1
157,3737,1
157,4021,1
158,1174,1
158,3862,1
158,1417,1
158,1346,1
158,26,1
158,4251,1
158,2409,1
158,2668,1
158,1784,1
158,3090,1
158,2837,1
159,7,1
159,2615,1
159,1552,1
159,4323,1
159,4052,1
160,61,1
160,231,1
160,344,1
160,1027,1
160,3617,1
160,4706,1
160,4912,1
160,4928,1
160,461,1
160,1350,1
160,1931,1
160,2807,1
160,1492,1
160,192,1
160,3911,1
160,4202,1
161,30,1
161,484,1
161,1836,1
161,4157,1
161,4503,1
161,2615,1
161,4952,1
161,2729,1
161,1075,1
161,522,1
161,2108,1
161,3778,1
161,988,1
161,4729,1
161,1484,1
161,2336,1
161,2015,1
162,28,1
162,414,1
162,4819,1
162,3918,1
162,149,1
162,2859,1
162,3549,1
162,1301,1
162,1177,1
162,1140,1
162,3818,1
162,1251,1
162,1088,1
162,469,1
162,161,1
163,1838,1
163,850,1
163,1465,1
163,319,1
163,4859,1
163,977,1
164,135,1
164,241,1
164,441,1
164,910,1
164,3464,1
164,4334,1
164,588,1
164,4078,1
164,2111,1
164,1171,1
164,1707,1
165,130,1
165,2384,1
165,2599,1
165,4130,1
165,4435,1
165,4737,1
165,1673,1
165,275,1
165,1793,1
165,1866,1
166,284,1
166,4706,1
166,3572,1
166,4138,1
166,4785,1
166,1544,1
166,4705,1
166,4226,1
166,932,1
167,160,1
167,715,1
167,415,1
167,1500,1
167,3347,1
167,4334,1
167,1804,1
167,680,1
168,200,1
168,561,1
168,340,1
168,1481,1
168,3790,1
168,2984,1
168,333,1
168,3140,1
168,1957,1
168,170,1
168,3668,1
168,4751,1
168,3104,1
168,2975,1
168,3073,1
169,4226,1
169,3051,1
169,4792,1
169,3517,1
169,3956,1
169,3037,1
169,1984,1
170,317,1
170,4124,1
170,2204,1
170,2532,1
170,3335,1
170,1662,1
170,4966,1
170,901,1
170,1713,1
170,3022,1
170,3280,1
170,2827,1
170,1596,1
171,406,1
171,479,1
171,1287,1
171,1596,1
171,3454,1
171,3496,1
171,3384,1
171,4786,1
171,1952,1
171,3590,1
171,2158,1
171,1193,1
171,2998,1
171,1832,1
171,1663,1
172,119,1
172,226,1
172,2739,1
172,3832,1
172,1416,1
172,25,1
172,2269,1
172,3490,1
172,4211,1
172,4692,1
172,1308,1
172,1361,1
172,4911,1
172,2402,1
172,1449,1
172,2640,1
172,372,1
172,2353,1
173,274,1
173,563,1
173,1055,1
173,897,1
173,259,1
173,2280,1
173,784,1
173,4236,1
173,1214,1
173,4496,1
174,185,1
174,460,1
174,2122,1
174,1159,1
174,4692,1
174,3671,1
174,4561,1
174,710,1
174,2064,1
174,1794,1
175,98,1
175,1656,1
175,2081,1
175,1665,1
175,3704,1
175,648,1
175,418,1
175,2425,1
175,4374,1
175,3461,1
175,700,1
175,1318,1
175,2718,1
175,4163,1
176,1078,1
176,1222,1
176,2129,1
176,3178,1
176,324,1
176,620,1
176,2027,1
176,4225,1
176,1845,1
176,4028,1
177,766,1
177,1028,1
177,2805,1
177,4483,1
177,797,1
177,4779,1
177,1112,1
177,2779,1
177,4650,1
178,24,1
178,323,1
178,4301,1
178,2836,1
178,4250,1
178,1979,1
179,160,1
179,262,1
179,462,1
179,3155,1
179,2647,1
179,4194,1
179,2346,1
179,3290,1
179,414,1
179,4513,1
179,2001,1
179,2432,1
180,432,1
180,872,1
180,1838,1
180,1848,1
180,4822,1
180,3080,1
180,905,1
180,4956,1
180,1119,1
180,408,1
180,3732,1
180,3670,1
180,3807,1
181,321,1
181,671,1
181,4648,1
181,260,1
181,4118,1
181,3881,1
181,282,1
181,3981,1
181,1800,1
181,4725,1
181,1460,1
181,4062,1
181,917,1
182,94,1
182,229,1
182,582,1
182,2886,1
182,3667,1
182,2296,1
182,3528,1
182,4482,1
183,3848,1
183,506,1
183,3604,1
183,2934,1
183,66,1
183,3205,1
183,746,1
183,4249,1
183,3442,1
183,3018,1
183,3466,1
184,1931,1
184,2384,1
184,3196,1
